product,feature_id,category,feature_dir,doc_name,has_task_example,has_operation_steps,has_operation_flow,doc_path
UDG,,5G NSA功能_51782261.md,,5G NSA功能_51782261,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\5G NSA功能_51782261.md
UDG,,报表功能_05258510.md,,报表功能_05258510,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\报表功能_05258510.md
UDG,GWFD-010291,5G NSA功能,,GWFD-010291 5G NSA(Opt.3)组网_46563037,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\5G NSA功能\GWFD-010291 5G NSA(Opt.3)组网_46563037.md
UDG,GWFD-020401,IPv6功能,,GWFD-020401 IPv6承载上下文_67107266,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\IPv6功能\GWFD-020401 IPv6承载上下文_67107266.md
UDG,GWFD-020402,IPv6功能,,GWFD-020402 N6_Gi_SGi接口IPv6组网_64104669,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\IPv6功能\GWFD-020402 N6_Gi_SGi接口IPv6组网_64104669.md
UDG,GWFD-020403,IPv6功能,,GWFD-020403 IPv4v6双栈接入_67108868,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\IPv6功能\GWFD-020403 IPv4v6双栈接入_67108868.md
UDG,GWFD-020404,IPv6功能,,GWFD-020404 IPv6在线计费_66587805,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\IPv6功能\GWFD-020404 IPv6在线计费_66587805.md
UDG,GWFD-020405,IPv6功能,,GWFD-020405 逻辑接口支持IPv6_53310346,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\IPv6功能\GWFD-020405 逻辑接口支持IPv6_53310346.md
UDG,GWFD-020406,IPv6功能,,GWFD-020406 IPv6 Prefix Delegation_79370033,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\IPv6功能\GWFD-020406 IPv6 Prefix Delegation_79370033.md
UDG,IPFD-011000,IP基本特性,,IPFD-011000 IP协议栈基本功能_61317248,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\IP基本特性\IPFD-011000 IP协议栈基本功能_61317248.md
UDG,IPFD-014007,IP基本特性,,IPFD-014007 L2_L3跟踪_50098730,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\IP基本特性\IPFD-014007 L2_L3跟踪_50098730.md
UDG,IPFD-015003,IP基本特性,,IPFD-015003 SNMP_73173087,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\IP基本特性\IPFD-015003 SNMP_73173087.md
UDG,GWFD-010201,QoS功能,,GWFD-010201 QoS与流量管理_24082178,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-010201 QoS与流量管理_24082178.md
UDG,GWFD-010235,QoS功能,,GWFD-010235 缺省承载GBR保障_63319797,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-010235 缺省承载GBR保障_63319797.md
UDG,GWFD-020101,QoS功能,,GWFD-020101 支持Reflective QoS_88816803,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-020101 支持Reflective QoS_88816803.md
UDG,GWFD-020381,QoS功能,,GWFD-020381 会话类QoS保证_67006528,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-020381 会话类QoS保证_67006528.md
UDG,GWFD-110551,QoS功能,,GWFD-110551 5G超高带宽基本功能，1Gbps峰值速率_24082632,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-110551 5G超高带宽基本功能，1Gbps峰值速率_24082632.md
UDG,GWFD-110552,QoS功能,,GWFD-110552 5G超高带宽承载接入，1Gbps峰值速率_24082636,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-110552 5G超高带宽承载接入，1Gbps峰值速率_24082636.md
UDG,GWFD-110553,QoS功能,,GWFD-110553 5G超高带宽基本功能，2Gbps峰值速率_24082635,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-110553 5G超高带宽基本功能，2Gbps峰值速率_24082635.md
UDG,GWFD-110554,QoS功能,,GWFD-110554 5G超高带宽承载接入，2Gbps峰值速率_24082637,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-110554 5G超高带宽承载接入，2Gbps峰值速率_24082637.md
UDG,GWFD-110555,QoS功能,,GWFD-110555 5G超高带宽基本功能，5Gbps峰值速率_64091171,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-110555 5G超高带宽基本功能，5Gbps峰值速率_64091171.md
UDG,GWFD-110556,QoS功能,,GWFD-110556 5G超高带宽承载接入，5Gbps峰值速率_64091172,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-110556 5G超高带宽承载接入，5Gbps峰值速率_64091172.md
UDG,GWFD-110557,QoS功能,,GWFD-110557 5G超高带宽基本功能，10Gbps峰值速率_92241886,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-110557 5G超高带宽基本功能，10Gbps峰值速率_92241886.md
UDG,GWFD-110558,QoS功能,,GWFD-110558 5G超高带宽承载接入，10Gbps峰值速率_92082426,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-110558 5G超高带宽承载接入，10Gbps峰值速率_92082426.md
UDG,GWFD-110559,QoS功能,,GWFD-110559 5G超高带宽基本功能，20Gbps峰值速率_37442011,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-110559 5G超高带宽基本功能，20Gbps峰值速率_37442011.md
UDG,GWFD-110560,QoS功能,,GWFD-110560 5G超高带宽承载接入，20Gbps峰值速率_92562440,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-110560 5G超高带宽承载接入，20Gbps峰值速率_92562440.md
UDG,GWFD-111401,QoS功能,,GWFD-111401 5G超高带宽承载接入，1Gbps 保障速率_79365766,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-111401 5G超高带宽承载接入，1Gbps 保障速率_79365766.md
UDG,GWFD-111402,QoS功能,,GWFD-111402 5G超高带宽承载接入，2Gbps 保障速率_79365778,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-111402 5G超高带宽承载接入，2Gbps 保障速率_79365778.md
UDG,GWFD-110101,业务感知功能,,GWFD-110101 SA-Basic_24082506,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-110101 SA-Basic_24082506.md
UDG,GWFD-110102,业务感知功能,,GWFD-110102 SA-HTTP Pipeline & WAP Concatenation_24082510,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-110102 SA-HTTP Pipeline & WAP Concatenation_24082510.md
UDG,GWFD-110103,业务感知功能,,GWFD-110103 SA-Web Browsing_24082511,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-110103 SA-Web Browsing_24082511.md
UDG,GWFD-110104,业务感知功能,,GWFD-110104 SA-File Access_24082512,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-110104 SA-File Access_24082512.md
UDG,GWFD-110105,业务感知功能,,GWFD-110105 SA-Mobile_24082513,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-110105 SA-Mobile_24082513.md
UDG,GWFD-110106,业务感知功能,,GWFD-110106 SA-Others_24082514,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-110106 SA-Others_24082514.md
UDG,GWFD-110107,业务感知功能,,GWFD-110107 SA-Streaming_24082515,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-110107 SA-Streaming_24082515.md
UDG,GWFD-110131,业务感知功能,,GWFD-110131 SA-P2P_24082517,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-110131 SA-P2P_24082517.md
UDG,GWFD-110132,业务感知功能,,GWFD-110132 SA-VOIP_24082518,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-110132 SA-VOIP_24082518.md
UDG,GWFD-110133,业务感知功能,,GWFD-110133 SA-Email_24082519,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-110133 SA-Email_24082519.md
UDG,GWFD-110134,业务感知功能,,GWFD-110134 SA-IM_24082520,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-110134 SA-IM_24082520.md
UDG,GWFD-110135,业务感知功能,,GWFD-110135 SA-Game_24082521,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-110135 SA-Game_24082521.md
UDG,GWFD-110136,业务感知功能,,GWFD-110136 SA-Network Administration_24082522,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-110136 SA-Network Administration_24082522.md
UDG,GWFD-110137,业务感知功能,,GWFD-110137 SA-Remote Connectivity_24082523,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-110137 SA-Remote Connectivity_24082523.md
UDG,GWFD-110138,业务感知功能,,GWFD-110138 SA-Network Storage_24082524,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-110138 SA-Network Storage_24082524.md
UDG,GWFD-110139,业务感知功能,,GWFD-110139 SA-Tunneling_24082525,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-110139 SA-Tunneling_24082525.md
UDG,GWFD-110140,业务感知功能,,GWFD-110140 SA-Stock_24082526,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-110140 SA-Stock_24082526.md
UDG,GWFD-110141,业务感知功能,,GWFD-110141 SA-Database_24082527,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-110141 SA-Database_24082527.md
UDG,GWFD-110142,业务感知功能,,GWFD-110142 SA-QUIC_24082528,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-110142 SA-QUIC_24082528.md
UDG,GWFD-020151,分布式网络功能,,GWFD-020151 支持CUPS架构_94229056,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\分布式网络功能\GWFD-020151 支持CUPS架构_94229056.md
UDG,GWFD-020152,分布式网络功能,,GWFD-020152 支持SSC Mode1_01211461,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\分布式网络功能\GWFD-020152 支持SSC Mode1_01211461.md
UDG,GWFD-020153,分布式网络功能,,GWFD-020153 支持SSC Mode2_01211462,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\分布式网络功能\GWFD-020153 支持SSC Mode2_01211462.md
UDG,GWFD-020154,分布式网络功能,,GWFD-020154 用户面负载信息上报_35289921,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\分布式网络功能\GWFD-020154 用户面负载信息上报_35289921.md
UDG,GWFD-110481,可靠性功能,,GWFD-110481 业务处理单元可靠性可定义_87914072,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\可靠性功能\GWFD-110481 业务处理单元可靠性可定义_87914072.md
UDG,GWFD-110482,可靠性功能,,GWFD-110482 磁盘故障隔离基本功能_56274401,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\可靠性功能\GWFD-110482 磁盘故障隔离基本功能_56274401.md
UDG,GWFD-010103,基本接入功能,,GWFD-010103 数据转发_24082087,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\基本接入功能\GWFD-010103 数据转发_24082087.md
UDG,GWFD-010106,基本接入功能,,GWFD-010106 峰值LICENSE控制_70519947,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\基本接入功能\GWFD-010106 峰值LICENSE控制_70519947.md
UDG,GWFD-010107,基本接入功能,,GWFD-010107 静态地址用户路由冗余_19612408,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\基本接入功能\GWFD-010107 静态地址用户路由冗余_19612408.md
UDG,GWFD-010108,基本接入功能,,GWFD-010108 用户面地址自动检测_04636901,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\基本接入功能\GWFD-010108 用户面地址自动检测_04636901.md
UDG,GWFD-010156,基本接入功能,,GWFD-010156 3GPP网络用户接入_06845099,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\基本接入功能\GWFD-010156 3GPP网络用户接入_06845099.md
UDG,,基本接入功能,,基本接入概述_53060107,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\基本接入功能\基本接入概述_53060107.md
UDG,GWFD-010252,安全管理功能,,GWFD-010252 Linux操作系统安全加固_24082252,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\安全管理功能\GWFD-010252 Linux操作系统安全加固_24082252.md
UDG,GWFD-010261,安全管理功能,,GWFD-010261 个人隐私数据保护_73873568,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\安全管理功能\GWFD-010261 个人隐私数据保护_73873568.md
UDG,GWFD-010262,安全管理功能,,GWFD-010262 密钥安全性管理_36630077,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\安全管理功能\GWFD-010262 密钥安全性管理_36630077.md
UDG,GWFD-111301,报表功能,,GWFD-111301 智能分析记录生成_93112938,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\报表功能\GWFD-111301 智能分析记录生成_93112938.md
UDG,GWFD-111302,报表功能,,GWFD-111302 业务全样分析上报_93110964,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\报表功能\GWFD-111302 业务全样分析上报_93110964.md
UDG,GWFD-111303,报表功能,,GWFD-111303 阻塞流量分析上报_93112939,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\报表功能\GWFD-111303 阻塞流量分析上报_93112939.md
UDG,GWFD-111304,报表功能,,GWFD-111304 TCP_UDP传输分析上报_93112940,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\报表功能\GWFD-111304 TCP_UDP传输分析上报_93112940.md
UDG,GWFD-111305,报表功能,,GWFD-111305 用户实时位置分析上报_93112941,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\报表功能\GWFD-111305 用户实时位置分析上报_93112941.md
UDG,GWFD-111306,报表功能,,GWFD-111306 VOIP业务分析上报_93112942,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\报表功能\GWFD-111306 VOIP业务分析上报_93112942.md
UDG,GWFD-111307,报表功能,,GWFD-111307 Web业务分析上报_93112943,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\报表功能\GWFD-111307 Web业务分析上报_93112943.md
UDG,GWFD-111308,报表功能,,GWFD-111308 VoLTE业务质量上报_03444624,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\报表功能\GWFD-111308 VoLTE业务质量上报_03444624.md
UDG,GWFD-111309,报表功能,,GWFD-111309 PCC规则报表上报_78894853,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\报表功能\GWFD-111309 PCC规则报表上报_78894853.md
UDG,GWFD-111310,报表功能,,GWFD-111310 QUIC业务分析上报_20198473,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\报表功能\GWFD-111310 QUIC业务分析上报_20198473.md
UDG,GWFD-111311,报表功能,,GWFD-111311 业务分析上报订阅_29704759,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\报表功能\GWFD-111311 业务分析上报订阅_29704759.md
UDG,GWFD-111312,报表功能,,GWFD-111312 系统级智能分析记录生成_29984707,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\报表功能\GWFD-111312 系统级智能分析记录生成_29984707.md
UDG,GWFD-111313,报表功能,,GWFD-111313 业务实时分析上报_84623630,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\报表功能\GWFD-111313 业务实时分析上报_84623630.md
UDG,GWFD-111315,报表功能,,GWFD-111315 VoNR业务质量上报_46215285,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\报表功能\GWFD-111315 VoNR业务质量上报_46215285.md
UDG,,支持专用DNN_APN园区终端互访控制,,支持专用DNN_APN园区终端互访控制功能概述_12898298,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\支持专用DNN_APN园区终端互访控制\支持专用DNN_APN园区终端互访控制功能概述_12898298.md
UDG,,支持专用DNN_APN园区终端互访控制,,支持专用DNN_APN园区终端互访控制参考信息_13475322,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\支持专用DNN_APN园区终端互访控制\支持专用DNN_APN园区终端互访控制参考信息_13475322.md
UDG,,支持专用DNN_APN园区终端互访控制,,激活支持专用DNN_APN园区终端互访控制_13315418,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\支持专用DNN_APN园区终端互访控制\激活支持专用DNN_APN园区终端互访控制_13315418.md
UDG,GWFD-110261,智能策略控制功能,,GWFD-110261 HTTP头增强_62736942,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110261 HTTP头增强_62736942.md
UDG,GWFD-110262,智能策略控制功能,,GWFD-110262 RTSP头增强_62388776,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110262 RTSP头增强_62388776.md
UDG,GWFD-110263,智能策略控制功能,,GWFD-110263 HTTPS头增强_67112727,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110263 HTTPS头增强_67112727.md
UDG,GWFD-110311,智能策略控制功能,,GWFD-110311 基于业务感知的带宽控制_77219468,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110311 基于业务感知的带宽控制_77219468.md
UDG,GWFD-110401,智能策略控制功能,,GWFD-110401 HTTP头防欺诈_67104710,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110401 HTTP头防欺诈_67104710.md
UDG,GWFD-000105,智能运维功能,,GWFD-000105 用户面一体化升级_93588080,False,False,True,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能运维功能\GWFD-000105 用户面一体化升级_93588080.md
UDG,GWFD-110493,智能运维功能,,GWFD-110493 云化性能数据采集_61527272,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能运维功能\GWFD-110493 云化性能数据采集_61527272.md
UDG,GWFD-110501,智能运维功能,,GWFD-110501 基于综合KPI的扩容能力增强_91732642,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能运维功能\GWFD-110501 基于综合KPI的扩容能力增强_91732642.md
UDG,GWFD-110502,智能运维功能,,GWFD-110502 基于综合KPI的缩容能力增强_41372889,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能运维功能\GWFD-110502 基于综合KPI的缩容能力增强_41372889.md
UDG,GWFD-110581,智能运维功能,,GWFD-110581 超高带宽TCP业务质量分析_87644200,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能运维功能\GWFD-110581 超高带宽TCP业务质量分析_87644200.md
UDG,GWFD-110582,智能运维功能,,GWFD-110582 超高带宽UDP业务质量分析_41125260,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能运维功能\GWFD-110582 超高带宽UDP业务质量分析_41125260.md
UDG,GWFD-111251,智能运维功能,,GWFD-111251 在线升级_92812902,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能运维功能\GWFD-111251 在线升级_92812902.md
UDG,GWFD-111252,智能运维功能,,GWFD-111252 支持灰度拨测和发布_66156569,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能运维功能\GWFD-111252 支持灰度拨测和发布_66156569.md
UDG,GWFD-111253,智能运维功能,,GWFD-111253 支持灰度升级无损回退_18780344,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能运维功能\GWFD-111253 支持灰度升级无损回退_18780344.md
UDG,GWFD-000101,服务化架构功能,,GWFD-000101 支持云化分布式软件架构_39660325,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\服务化架构功能\GWFD-000101 支持云化分布式软件架构_39660325.md
UDG,GWFD-000102,服务化架构功能,,GWFD-000102 支持微服务架构_38969227,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\服务化架构功能\GWFD-000102 支持微服务架构_38969227.md
UDG,GWFD-000103,服务化架构功能,,GWFD-000103 支持2G_3G_4G_5G融合架构_30310231,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\服务化架构功能\GWFD-000103 支持2G_3G_4G_5G融合架构_30310231.md
UDG,GWFD-010281,生命周期管理功能,,GWFD-010281 UDG实例化_62949604,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\生命周期管理功能\GWFD-010281 UDG实例化_62949604.md
UDG,GWFD-010282,生命周期管理功能,,GWFD-010282 支持管理面触发的Scale In_74573201,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\生命周期管理功能\GWFD-010282 支持管理面触发的Scale In_74573201.md
UDG,GWFD-010283,生命周期管理功能,,GWFD-010283 支持管理面触发的Scale Out_73629807,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\生命周期管理功能\GWFD-010283 支持管理面触发的Scale Out_73629807.md
UDG,GWFD-010284,生命周期管理功能,,GWFD-010284 UDG Termination_62949607,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\生命周期管理功能\GWFD-010284 UDG Termination_62949607.md
UDG,GWFD-010154,移动性管理功能,,GWFD-010154 LTE与5G SA网络间互操作_52590710,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\移动性管理功能\GWFD-010154 LTE与5G SA网络间互操作_52590710.md
UDG,GWFD-020411,组网功能,,GWFD-020411 MPLS VPN_45030708,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\组网功能\GWFD-020411 MPLS VPN_45030708.md
UDG,GWFD-020412,组网功能,,GWFD-020412 L2TP VPN_40342126,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\组网功能\GWFD-020412 L2TP VPN_40342126.md
UDG,NPFD-010018,网管特性,,NPFD-010018 可靠性功能_61317005,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\网管特性\NPFD-010018 可靠性功能_61317005.md
UDG,GWFD-111331,网络质量上报,,GWFD-111331 支持黄金指标_54764369,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\网络质量上报\GWFD-111331 支持黄金指标_54764369.md
UDG,GWFD-020301,计费功能,,GWFD-020301 内容计费基本功能_66863836,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\计费功能\GWFD-020301 内容计费基本功能_66863836.md
UDG,GWFD-020302,计费功能,,GWFD-020302 基于业务时长的计费_69143989,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\计费功能\GWFD-020302 基于业务时长的计费_69143989.md
UDG,GWFD-020303,计费功能,,GWFD-020303 基于业务流量的计费_69695706,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\计费功能\GWFD-020303 基于业务流量的计费_69695706.md
UDG,GWFD-020601,计费功能,,GWFD-020601 支持QBC计费（适用于SMF）_39405709,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\计费功能\GWFD-020601 支持QBC计费（适用于SMF）_39405709.md
UDG,,计费功能,,计费功能概述_38944979,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\计费功能\计费功能概述_38944979.md
UDG,GWFD-110402,计费防欺诈功能,,GWFD-110402 DNS计费防欺诈_67107279,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\计费防欺诈功能\GWFD-110402 DNS计费防欺诈_67107279.md
UDG,GWFD-110403,计费防欺诈功能,,GWFD-110403 HTTP计费防欺诈_67107280,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\计费防欺诈功能\GWFD-110403 HTTP计费防欺诈_67107280.md
UDG,GWFD-020251,语音功能,,GWFD-020251 VoLTE基础语音业务_61389008,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\语音功能\GWFD-020251 VoLTE基础语音业务_61389008.md
